brand,model,price,availability,date,type
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190330034153,cpu
AMD,RYZEN Threadripper 2920X,11599,In Stock,20190330034153,cpu
Intel,Core i9 9900K 9th Gen,9689,In Stock,20190330034153,cpu
AMD,RYZEN Threadripper 1900X,8299,In Stock,20190330034153,cpu
Intel,Core i7 9700K 9th Gen,7999,In Stock,20190330034153,cpu
AMD,RYZEN 7 2700X 4.3GHz,6399,Out of Stock,20190330034153,cpu
Intel,Core i7 8700 8th Gen,6299,In Stock,20190330034153,cpu
Intel,Core i5 9600K 9th Gen,5039,In Stock,20190330034153,cpu
AMD,RYZEN 5 2600X 4.2GHz,4199,In Stock,20190330034153,cpu
Intel,Core i3 8350K 8th Gen,3689,In Stock,20190330034153,cpu
AMD,RYZEN 7 1700 3.7GHz,3499,In Stock,20190330034153,cpu
AMD,RYZEN 5 2600 3.9GHz,3449,In Stock,20190330034153,cpu
Intel,Core i5 9400F,3439,In Stock,20190330034153,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190330034153,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190330034153,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190330034153,cpu
AMD,RYZEN 3 2200G,1809,Out of Stock,20190330034153,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190330034153,cpu
Intel,Pentium Gold G5400,1339,In Stock,20190330034153,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190330034153,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190330034153,cpu
Intel,Core i9 9980XE Extreme,38999,In Stock,20190404232426,cpu
Intel,Core i9 9960X,32999,In Stock,20190404232426,cpu
AMD,RYZEN Threadripper 2990WX,31299,In Stock,20190404232426,cpu
Intel,Core i9 9940X,27999,In Stock,20190404232426,cpu
AMD,RYZEN Threadripper 2970WX,22499,In Stock,20190404232426,cpu
Intel,Core i9 9820X,17899,In Stock,20190404232426,cpu
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190404232426,cpu
AMD,RYZEN Threadripper 2920X,11599,In Stock,20190404232426,cpu
Intel,Core i9 9900K 9th Gen,9599,In Stock,20190404232426,cpu
AMD,RYZEN Threadripper 1900X,8299,In Stock,20190404232426,cpu
Intel,Core i7 9700K 9th Gen,7739,In Stock,20190404232426,cpu
AMD,RYZEN 7 2700X 4.3GHz,6399,Out of Stock,20190404232426,cpu
Intel,Core i7 8700 8th Gen,6199,In Stock,20190404232426,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190404232426,cpu
AMD,RYZEN 5 2600X 4.2GHz,4199,Out of Stock,20190404232426,cpu
Intel,Core i3 8350K 8th Gen,3599,In Stock,20190404232426,cpu
AMD,RYZEN 7 1700 3.7GHz,3499,In Stock,20190404232426,cpu
AMD,RYZEN 5 2600 3.9GHz,3449,In Stock,20190404232426,cpu
Intel,Core i5 9400F,3439,In Stock,20190404232426,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190404232426,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190404232426,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190404232426,cpu
AMD,RYZEN 3 2200G,1809,Out of Stock,20190404232426,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190404232426,cpu
Intel,Pentium Gold G5400,1339,In Stock,20190404232426,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190404232426,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190404232426,cpu
Intel,Core i9 9980XE Extreme,38999,In Stock,20190405082201,cpu
Intel,Core i9 9960X,32999,In Stock,20190405082201,cpu
AMD,RYZEN Threadripper 2990WX,31299,In Stock,20190405082201,cpu
Intel,Core i9 9940X,27999,In Stock,20190405082201,cpu
AMD,RYZEN Threadripper 2970WX,22499,In Stock,20190405082201,cpu
Intel,Core i9 9820X,17899,In Stock,20190405082201,cpu
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190405082201,cpu
AMD,RYZEN Threadripper 2920X,11599,In Stock,20190405082201,cpu
Intel,Core i9 9900K 9th Gen,9599,In Stock,20190405082201,cpu
AMD,RYZEN Threadripper 1900X,8299,In Stock,20190405082201,cpu
Intel,Core i7 9700K 9th Gen,7739,In Stock,20190405082201,cpu
AMD,RYZEN 7 2700X 4.3GHz,6399,Out of Stock,20190405082201,cpu
Intel,Core i7 8700 8th Gen,6199,In Stock,20190405082201,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190405082201,cpu
AMD,RYZEN 5 2600X 4.2GHz,4199,Out of Stock,20190405082201,cpu
Intel,Core i3 8350K 8th Gen,3599,In Stock,20190405082201,cpu
AMD,RYZEN 7 1700 3.7GHz,3499,In Stock,20190405082201,cpu
AMD,RYZEN 5 2600 3.9GHz,3449,In Stock,20190405082201,cpu
Intel,Core i5 9400F,3439,In Stock,20190405082201,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190405082201,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190405082201,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190405082201,cpu
AMD,RYZEN 3 2200G,1809,Out of Stock,20190405082201,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190405082201,cpu
Intel,Pentium Gold G5400,1339,In Stock,20190405082201,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190405082201,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190405082201,cpu
Intel,Core i9 9980XE Extreme,36949,In Stock,20190420180310,cpu
AMD,RYZEN Threadripper 2990WX,31299,In Stock,20190420180310,cpu
Intel,Core i9 9960X,31249,In Stock,20190420180310,cpu
Intel,Core i9 9940X,26349,In Stock,20190420180310,cpu
AMD,RYZEN Threadripper 2970WX,22499,In Stock,20190420180310,cpu
Intel,Core i9 9820X,17099,In Stock,20190420180310,cpu
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190420180310,cpu
AMD,RYZEN Threadripper 2920X,11599,In Stock,20190420180310,cpu
Intel,Core i9 9900K 9th Gen,9499,In Stock,20190420180310,cpu
Intel,Core i7 9700K 9th Gen,7299,In Stock,20190420180310,cpu
AMD,RYZEN 7 2700X 4.3GHz,6399,In Stock,20190420180310,cpu
Intel,Core i7 8700 8th Gen,6119,In Stock,20190420180310,cpu
AMD,RYZEN Threadripper 1900X,5599,In Stock,20190420180310,cpu
AMD,RYZEN 7 2700 4.1GHz,5349,In Stock,20190420180310,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190420180310,cpu
AMD,RYZEN 5 2600X 4.2GHz,4179,In Stock,20190420180310,cpu
Intel,Core i3 8350K 8th Gen,3599,In Stock,20190420180310,cpu
AMD,RYZEN 7 1700 3.7GHz,3499,In Stock,20190420180310,cpu
AMD,RYZEN 5 2600 3.9GHz,3449,In Stock,20190420180310,cpu
Intel,Core i5 9400F,3439,In Stock,20190420180310,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190420180310,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190420180310,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190420180310,cpu
AMD,RYZEN 3 2200G,1799,In Stock,20190420180310,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190420180310,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190420180310,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190420180310,cpu
Intel,Core i9 9980XE Extreme,36059,In Stock,20190427141419,cpu
AMD,RYZEN Threadripper 2990WX,31599,In Stock,20190427141419,cpu
Intel,Core i9 9960X,30619,In Stock,20190427141419,cpu
Intel,Core i9 9940X,25609,In Stock,20190427141419,cpu
AMD,RYZEN Threadripper 2970WX,22499,In Stock,20190427141419,cpu
Intel,Core i9 9820X,16419,In Stock,20190427141419,cpu
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190427141419,cpu
AMD,RYZEN Threadripper 2920X,11489,In Stock,20190427141419,cpu
Intel,Core i9 9900K 9th Gen,9359,In Stock,20190427141419,cpu
Intel,Core i7 9700K 9th Gen,7299,In Stock,20190427141419,cpu
Intel,Core i7 8700 8th Gen,5899,In Stock,20190427141419,cpu
AMD,RYZEN 7 2700X 4.3GHz,5699,In Stock,20190427141419,cpu
AMD,RYZEN Threadripper 1900X,5599,In Stock,20190427141419,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190427141419,cpu
AMD,RYZEN 7 2700 4.1GHz,4199,In Stock,20190427141419,cpu
AMD,RYZEN 5 2600X 4.2GHz,3599,In Stock,20190427141419,cpu
Intel,Core i3 8350K 8th Gen,3599,In Stock,20190427141419,cpu
Intel,Core i5 9400F,3439,In Stock,20190427141419,cpu
AMD,RYZEN 5 2600 3.9GHz,2999,In Stock,20190427141419,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190427141419,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190427141419,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190427141419,cpu
AMD,RYZEN 3 2200G,1799,In Stock,20190427141419,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190427141419,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190427141419,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190427141419,cpu
Intel,Core i9 9980XE Extreme,36059,In Stock,20190504084822,cpu
AMD,RYZEN Threadripper 2990WX,31599,In Stock,20190504084822,cpu
Intel,Core i9 9960X,30619,In Stock,20190504084822,cpu
Intel,Core i9 9940X,25609,In Stock,20190504084822,cpu
AMD,RYZEN Threadripper 2970WX,22499,In Stock,20190504084822,cpu
Intel,Core i9 9820X,16419,In Stock,20190504084822,cpu
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190504084822,cpu
AMD,RYZEN Threadripper 2920X,11489,In Stock,20190504084822,cpu
Intel,Core i9 9900K 9th Gen,9359,In Stock,20190504084822,cpu
Intel,Core i7 9700K 9th Gen,6999,In Stock,20190504084822,cpu
Intel,Core i7 8700 8th Gen,5899,In Stock,20190504084822,cpu
AMD,RYZEN 7 2700X 4.3GHz,5699,In Stock,20190504084822,cpu
AMD,RYZEN Threadripper 1900X,5599,In Stock,20190504084822,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190504084822,cpu
AMD,RYZEN 7 2700 4.1GHz,4199,In Stock,20190504084822,cpu
AMD,RYZEN 5 2600X 4.2GHz,3599,In Stock,20190504084822,cpu
Intel,Core i3 8350K 8th Gen,3599,In Stock,20190504084822,cpu
Intel,Core i5 9400F,3439,In Stock,20190504084822,cpu
AMD,RYZEN 5 2600 3.9GHz,2999,In Stock,20190504084822,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190504084822,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190504084822,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190504084822,cpu
AMD,RYZEN 3 2200G,1799,In Stock,20190504084822,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190504084822,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190504084822,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190504084822,cpu
Intel,Core i9 9980XE Extreme,36059,In Stock,20190504093651,cpu
AMD,RYZEN Threadripper 2990WX,31599,In Stock,20190504093651,cpu
Intel,Core i9 9960X,30619,In Stock,20190504093651,cpu
Intel,Core i9 9940X,25609,In Stock,20190504093651,cpu
AMD,RYZEN Threadripper 2970WX,22499,In Stock,20190504093651,cpu
Intel,Core i9 9820X,16419,In Stock,20190504093651,cpu
AMD,RYZEN Threadripper 2950X,15799,In Stock,20190504093651,cpu
AMD,RYZEN Threadripper 2920X,11489,In Stock,20190504093651,cpu
Intel,Core i9 9900K 9th Gen,9359,In Stock,20190504093651,cpu
Intel,Core i7 9700K 9th Gen,6999,In Stock,20190504093651,cpu
Intel,Core i7 8700 8th Gen,5899,In Stock,20190504093651,cpu
AMD,RYZEN 7 2700X 4.3GHz,5699,In Stock,20190504093651,cpu
AMD,RYZEN Threadripper 1900X,5599,In Stock,20190504093651,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190504093651,cpu
AMD,RYZEN 7 2700 4.1GHz,4199,In Stock,20190504093651,cpu
AMD,RYZEN 5 2600X 4.2GHz,3599,In Stock,20190504093651,cpu
Intel,Core i3 8350K 8th Gen,3599,In Stock,20190504093651,cpu
Intel,Core i5 9400F,3439,In Stock,20190504093651,cpu
AMD,RYZEN 5 2600 3.9GHz,2999,In Stock,20190504093651,cpu
AMD,RYZEN 5 2400G,2769,In Stock,20190504093651,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190504093651,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190504093651,cpu
AMD,RYZEN 3 2200G,1799,In Stock,20190504093651,cpu
Intel,Pentium Gold G5500,1759,In Stock,20190504093651,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,979,In Stock,20190504093651,cpu
Intel,Celeron G4900 Dual Core Desktop,849,In Stock,20190504093651,cpu
Intel,Core i9 9980XE Extreme,35969,In Stock,20190518145943,cpu
AMD,RYZEN Threadripper 2990WX,32299,In Stock,20190518145943,cpu
Intel,Core i9 9960X,30379,In Stock,20190518145943,cpu
Intel,Core i9 9940X,25459,In Stock,20190518145943,cpu
AMD,RYZEN Threadripper 2970WX,22999,In Stock,20190518145943,cpu
AMD,RYZEN Threadripper 2950X,16399,In Stock,20190518145943,cpu
Intel,Core i9 9820X,15779,In Stock,20190518145943,cpu
AMD,RYZEN Threadripper 2920X,11699,In Stock,20190518145943,cpu
Intel,Core i9 9900K 9th Gen,9289,In Stock,20190518145943,cpu
Intel,Core i7 9700K 9th Gen,6999,In Stock,20190518145943,cpu
Intel,Core i7 8700 8th Gen,5879,In Stock,20190518145943,cpu
AMD,RYZEN 7 2700X 4.3GHz,5699,In Stock,20190518145943,cpu
AMD,RYZEN Threadripper 1900X,5599,In Stock,20190518145943,cpu
Intel,Core i5 9600K 9th Gen,4899,In Stock,20190518145943,cpu
AMD,RYZEN 7 2700 4.1GHz,4199,In Stock,20190518145943,cpu
AMD,RYZEN 5 2600X 4.2GHz,3599,In Stock,20190518145943,cpu
Intel,Core i3 8350K 8th Gen,3049,Out of Stock,20190518145943,cpu
AMD,RYZEN 5 2600 3.9GHz,2999,In Stock,20190518145943,cpu
Intel,Core i5 9400F,2849,In Stock,20190518145943,cpu
AMD,RYZEN 5 1600X 4.0GHz,2699,In Stock,20190518145943,cpu
AMD,RYZEN 5 2400G,2699,In Stock,20190518145943,cpu
Intel,Core i3 8100 8th Gen,2449,In Stock,20190518145943,cpu
AMD,RYZEN 3 2200G,1799,In Stock,20190518145943,cpu
Intel,Pentium Gold G5500,1729,In Stock,20190518145943,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,939,In Stock,20190518145943,cpu
Intel,Celeron G4900 Dual Core Desktop,899,In Stock,20190518145943,cpu
Intel,Core i9 9980XE Extreme,35969,In Stock,20190601194624,cpu
AMD,RYZEN Threadripper 2990WX,31249,In Stock,20190601194624,cpu
Intel,Core i9 9960X,30379,In Stock,20190601194624,cpu
Intel,Core i9 9940X,25299,In Stock,20190601194624,cpu
AMD,RYZEN Threadripper 2970WX,22289,In Stock,20190601194624,cpu
AMD,RYZEN Threadripper 2950X,15789,In Stock,20190601194624,cpu
Intel,Core i9 9820X,15419,In Stock,20190601194624,cpu
AMD,RYZEN Threadripper 2920X,10859,In Stock,20190601194624,cpu
Intel,Core i9 9900K 9th Gen,8849,In Stock,20190601194624,cpu
Intel,Core i7 9700K 9th Gen,6699,In Stock,20190601194624,cpu
Intel,Core i7 8700 8th Gen,5499,In Stock,20190601194624,cpu
AMD,RYZEN 7 2700X 4.3GHz,5399,In Stock,20190601194624,cpu
Intel,Core i5 9600K 9th Gen,4649,In Stock,20190601194624,cpu
AMD,RYZEN 7 2700 4.1GHz,4399,In Stock,20190601194624,cpu
AMD,RYZEN 5 2600X 4.2GHz,3679,Out of Stock,20190601194624,cpu
Intel,Core i3 8350K 8th Gen,3069,Out of Stock,20190601194624,cpu
AMD,RYZEN 5 2600 3.9GHz,2849,In Stock,20190601194624,cpu
Intel,Core i5 9400F,2849,In Stock,20190601194624,cpu
AMD,RYZEN 5 2400G,2649,In Stock,20190601194624,cpu
Intel,Core i3 9100F,1799,In Stock,20190601194624,cpu
AMD,RYZEN 3 2200G,1779,In Stock,20190601194624,cpu
Intel,Pentium Gold G5500,1729,In Stock,20190601194624,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,939,In Stock,20190601194624,cpu
Intel,Celeron G4900 Dual Core Desktop,899,In Stock,20190601194624,cpu
Intel,Core i9 9980XE Extreme,35969,In Stock,20190613194904,cpu
AMD,RYZEN Threadripper 2990WX,31249,In Stock,20190613194904,cpu
Intel,Core i9 9960X,30379,In Stock,20190613194904,cpu
Intel,Core i9 9940X,25299,In Stock,20190613194904,cpu
AMD,RYZEN Threadripper 2970WX,22289,In Stock,20190613194904,cpu
Intel,Core i9 9820X,16299,In Stock,20190613194904,cpu
AMD,RYZEN Threadripper 2950X,15789,In Stock,20190613194904,cpu
AMD,RYZEN Threadripper 2920X,10859,In Stock,20190613194904,cpu
Intel,Core i9 9900K 9th Gen,9399,In Stock,20190613194904,cpu
Intel,Core i7 9700K 9th Gen,6799,In Stock,20190613194904,cpu
Intel,Core i7 8700 8th Gen,5499,In Stock,20190613194904,cpu
AMD,RYZEN 7 2700X 4.3GHz,5499,In Stock,20190613194904,cpu
AMD,RYZEN 7 2700 4.1GHz,4599,In Stock,20190613194904,cpu
Intel,Core i5 9600K 9th Gen,4599,In Stock,20190613194904,cpu
AMD,RYZEN 5 2600X 4.2GHz,3679,Out of Stock,20190613194904,cpu
Intel,Core i3 8350K 8th Gen,3069,Out of Stock,20190613194904,cpu
Intel,Core i5 9400F,2999,In Stock,20190613194904,cpu
AMD,RYZEN 5 2600 3.9GHz,2899,In Stock,20190613194904,cpu
AMD,RYZEN 5 2400G,2649,In Stock,20190613194904,cpu
Intel,Core i3 9100F,1799,In Stock,20190613194904,cpu
Intel,Pentium Gold G5500,1729,In Stock,20190613194904,cpu
AMD,RYZEN 3 2200G,1729,In Stock,20190613194904,cpu
Intel,Celeron G4900 Dual Core Desktop,999,In Stock,20190613194904,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,939,In Stock,20190613194904,cpu
Intel,Core i9 9980XE Extreme,34089,Out of Stock,20190627194202,cpu
AMD,RYZEN Threadripper 2990WX,31249,In Stock,20190627194202,cpu
Intel,Core i9 9960X,30379,In Stock,20190627194202,cpu
Intel,Core i9 9940X,25299,In Stock,20190627194202,cpu
AMD,RYZEN Threadripper 2970WX,22289,In Stock,20190627194202,cpu
Intel,Core i9 9820X,16299,In Stock,20190627194202,cpu
AMD,RYZEN Threadripper 2950X,15269,In Stock,20190627194202,cpu
AMD,RYZEN Threadripper 2920X,10859,In Stock,20190627194202,cpu
Intel,Core i9 9900K 9th Gen,9399,In Stock,20190627194202,cpu
Intel,Core i7 9700K 9th Gen,6799,In Stock,20190627194202,cpu
Intel,Core i7 9700KF,6799,In Stock,20190627194202,cpu
AMD,RYZEN 7 2700X 4.3GHz,5499,In Stock,20190627194202,cpu
Intel,Core i7 8700 8th Gen,5499,In Stock,20190627194202,cpu
Intel,Core i5 9600K 9th Gen,4599,In Stock,20190627194202,cpu
AMD,RYZEN 7 2700 4.1GHz,4599,In Stock,20190627194202,cpu
AMD,RYZEN 5 2600X 4.2GHz,3679,Out of Stock,20190627194202,cpu
Intel,Core i5 9400F,2999,In Stock,20190627194202,cpu
AMD,RYZEN 5 2600 3.9GHz,2899,In Stock,20190627194202,cpu
AMD,RYZEN 5 1600 3.6GHz,2499,In Stock,20190627194202,cpu
Intel,Core i3 9100F,1799,In Stock,20190627194202,cpu
Intel,Pentium Gold G5500,1729,In Stock,20190627194202,cpu
AMD,RYZEN 3 2200G,1729,In Stock,20190627194202,cpu
AMD,RYZEN 3 1200 3.4GHz,1599,In Stock,20190627194202,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,899,In Stock,20190627194202,cpu
AMD,RYZEN Threadripper 2990WX,31249,In Stock,20190707110626,cpu
Intel,Core i9 9960X,28949,In Stock,20190707110626,cpu
Intel,Core i9 9940X,23399,In Stock,20190707110626,cpu
Intel,Core i9 9820X,16299,In Stock,20190707110626,cpu
AMD,RYZEN Threadripper 2950X,15269,In Stock,20190707110626,cpu
AMD,RYZEN Threadripper 2920X,10859,In Stock,20190707110626,cpu
Intel,Core i9 9900K 9th Gen,9399,In Stock,20190707110626,cpu
Intel,Core i7 9700KF,6799,In Stock,20190707110626,cpu
AMD,RYZEN 7 2700X 4.3GHz,6499,In Stock,20190707110626,cpu
Intel,Core i7 8700 8th Gen,5499,In Stock,20190707110626,cpu
Intel,Core i5 9600K 9th Gen,4599,In Stock,20190707110626,cpu
AMD,RYZEN 7 2700 4.1GHz,4599,In Stock,20190707110626,cpu
AMD,RYZEN 5 2600X 4.2GHz,3549,Out of Stock,20190707110626,cpu
Intel,Core i5 9400F,3009,In Stock,20190707110626,cpu
AMD,RYZEN 5 2600 3.9GHz,2899,Out of Stock,20190707110626,cpu
AMD,RYZEN 5 1600 3.6GHz,2499,In Stock,20190707110626,cpu
Intel,Core i3 9100F,1799,In Stock,20190707110626,cpu
Intel,Pentium Gold G5500,1729,In Stock,20190707110626,cpu
AMD,RYZEN 3 2200G,1729,In Stock,20190707110626,cpu
AMD,RYZEN 3 1200 3.4GHz,1599,In Stock,20190707110626,cpu
AMD,Athlon 200GE AM4 APU with Vega 3,899,In Stock,20190707110626,cpu
AMD,RYZEN Threadripper 2990WX,31249,In Stock,20190707112025,cpu
Intel,Core i9 9960X,28949,In Stock,20190707112025,cpu
Intel,Core i9 9940X,23399,In Stock,20190707112025,cpu
Intel,Core i9 9820X,16299,In Stock,20190707112025,cpu
AMD,RYZEN Threadripper 2950X,15269,In Stock,20190707112025,cpu
AMD,RYZEN Threadripper 2920X,10859,In Stock,20190707112025,cpu
